codigo_ine,nombre,nombre_oficial,provincia_codigo,activo
28172,Villalbilla,Villalbilla,28,True
28173,Villamanrique de Tajo,Villamanrique de Tajo,28,True
28174,Villamanta,Villamanta,28,True
28175,Villamantilla,Villamantilla,28,True
28176,Villanueva de la Cañada,Villanueva de la Cañada,28,True
28177,Villanueva del Pardillo,Villanueva del Pardillo,28,True
28178,Villanueva de Perales,Villanueva de Perales,28,True
28179,Villar del Olmo,Villar del Olmo,28,True
28180,Villarejo de Salvanés,Villarejo de Salvanés,28,True
28181,Villaviciosa de Odón,Villaviciosa de Odón,28,True
28182,Villavieja del Lozoya,Villavieja del Lozoya,28,True
28183,Zarzalejo,Zarzalejo,28,True
28901,Lozoyuela-Navas-Sieteiglesias,Lozoyuela-Navas-Sieteiglesias,28,True
28902,Puentes Viejas,Puentes Viejas,28,True
28903,Tres Cantos,Tres Cantos,28,True
29001,Alameda,Alameda,29,True
29002,Alcaucín,Alcaucín,29,True
29003,Alfarnate,Alfarnate,29,True
29004,Alfarnatejo,Alfarnatejo,29,True
29005,Algarrobo,Algarrobo,29,True
29006,Algatocín,Algatocín,29,True
29007,Alhaurín de la Torre,Alhaurín de la Torre,29,True
29008,Alhaurín el Grande,Alhaurín el Grande,29,True
29009,Almáchar,Almáchar,29,True
29010,Almargen,Almargen,29,True
29011,Almogía,Almogía,29,True
29012,Álora,Álora,29,True
29013,Alozaina,Alozaina,29,True
29014,Alpandeire,Alpandeire,29,True
29015,Antequera,Antequera,29,True
29016,Árchez,Árchez,29,True
29017,Archidona,Archidona,29,True
29018,Ardales,Ardales,29,True
29019,Arenas,Arenas,29,True
29020,Arriate,Arriate,29,True
29021,Atajate,Atajate,29,True
29022,Benadalid,Benadalid,29,True
29023,Benahavís,Benahavís,29,True
29024,Benalauría,Benalauría,29,True
29025,Benalmádena,Benalmádena,29,True
29026,Benamargosa,Benamargosa,29,True
29027,Benamocarra,Benamocarra,29,True
29028,Benaoján,Benaoján,29,True
29029,Benarrabá,Benarrabá,29,True
29030,"Borge, El","Borge, El",29,True
29031,"Burgo, El","Burgo, El",29,True
29032,Campillos,Campillos,29,True
29033,Canillas de Aceituno,Canillas de Aceituno,29,True
29034,Canillas de Albaida,Canillas de Albaida,29,True
29035,Cañete la Real,Cañete la Real,29,True
29036,Carratraca,Carratraca,29,True
29037,Cartajima,Cartajima,29,True
29038,Cártama,Cártama,29,True
29039,Casabermeja,Casabermeja,29,True
29040,Casarabonela,Casarabonela,29,True
29041,Casares,Casares,29,True
29042,Coín,Coín,29,True
29043,Colmenar,Colmenar,29,True
29044,Comares,Comares,29,True
29045,Cómpeta,Cómpeta,29,True
29046,Cortes de la Frontera,Cortes de la Frontera,29,True
29047,Cuevas Bajas,Cuevas Bajas,29,True
29048,Cuevas del Becerro,Cuevas del Becerro,29,True
29049,Cuevas de San Marcos,Cuevas de San Marcos,29,True
29050,Cútar,Cútar,29,True
29051,Estepona,Estepona,29,True
29052,Faraján,Faraján,29,True
29053,Frigiliana,Frigiliana,29,True
29054,Fuengirola,Fuengirola,29,True
29055,Fuente de Piedra,Fuente de Piedra,29,True
29056,Gaucín,Gaucín,29,True
29057,Genalguacil,Genalguacil,29,True
29058,Guaro,Guaro,29,True
29059,Humilladero,Humilladero,29,True
29060,Igualeja,Igualeja,29,True
29061,Istán,Istán,29,True
29062,Iznate,Iznate,29,True
29063,Jimera de Líbar,Jimera de Líbar,29,True
29064,Jubrique,Jubrique,29,True
29065,Júzcar,Júzcar,29,True
29066,Macharaviaya,Macharaviaya,29,True
29067,Málaga,Málaga,29,True
29068,Manilva,Manilva,29,True
29069,Marbella,Marbella,29,True
29070,Mijas,Mijas,29,True
29071,Moclinejo,Moclinejo,29,True
29072,Mollina,Mollina,29,True
29073,Monda,Monda,29,True
29074,Montejaque,Montejaque,29,True
29075,Nerja,Nerja,29,True
29076,Ojén,Ojén,29,True
29077,Parauta,Parauta,29,True
29079,Periana,Periana,29,True
29080,Pizarra,Pizarra,29,True
29081,Pujerra,Pujerra,29,True
29082,Rincón de la Victoria,Rincón de la Victoria,29,True
29083,Riogordo,Riogordo,29,True
29084,Ronda,Ronda,29,True
29085,Salares,Salares,29,True
29086,Sayalonga,Sayalonga,29,True
29087,Sedella,Sedella,29,True
29088,Sierra de Yeguas,Sierra de Yeguas,29,True
29089,Teba,Teba,29,True
29090,Tolox,Tolox,29,True
29091,Torrox,Torrox,29,True
29092,Totalán,Totalán,29,True
29093,Valle de Abdalajís,Valle de Abdalajís,29,True
29094,Vélez-Málaga,Vélez-Málaga,29,True
29095,Villanueva de Algaidas,Villanueva de Algaidas,29,True
29096,Villanueva del Rosario,Villanueva del Rosario,29,True
29097,Villanueva del Trabuco,Villanueva del Trabuco,29,True
29098,Villanueva de Tapia,Villanueva de Tapia,29,True
29099,Viñuela,Viñuela,29,True
29100,Yunquera,Yunquera,29,True
29901,Torremolinos,Torremolinos,29,True
29902,Villanueva de la Concepción,Villanueva de la Concepción,29,True
29903,Montecorto,Montecorto,29,True
29904,Serrato,Serrato,29,True
30001,Abanilla,Abanilla,30,True
30002,Abarán,Abarán,30,True
30003,Águilas,Águilas,30,True
30004,Albudeite,Albudeite,30,True
30005,Alcantarilla,Alcantarilla,30,True
30006,Aledo,Aledo,30,True
30007,Alguazas,Alguazas,30,True
30008,Alhama de Murcia,Alhama de Murcia,30,True
30009,Archena,Archena,30,True
30010,Beniel,Beniel,30,True
30011,Blanca,Blanca,30,True
30012,Bullas,Bullas,30,True
30013,Calasparra,Calasparra,30,True
30014,Campos del Río,Campos del Río,30,True
30015,Caravaca de la Cruz,Caravaca de la Cruz,30,True
30016,Cartagena,Cartagena,30,True
30017,Cehegín,Cehegín,30,True
30018,Ceutí,Ceutí,30,True
30019,Cieza,Cieza,30,True
30020,Fortuna,Fortuna,30,True
30021,Fuente Álamo de Murcia,Fuente Álamo de Murcia,30,True
30022,Jumilla,Jumilla,30,True
30023,Librilla,Librilla,30,True
30024,Lorca,Lorca,30,True
30025,Lorquí,Lorquí,30,True
30026,Mazarrón,Mazarrón,30,True
30027,Molina de Segura,Molina de Segura,30,True
30028,Moratalla,Moratalla,30,True
30029,Mula,Mula,30,True
30030,Murcia,Murcia,30,True
30031,Ojós,Ojós,30,True
30032,Pliego,Pliego,30,True
30033,Puerto Lumbreras,Puerto Lumbreras,30,True
30034,Ricote,Ricote,30,True
30035,San Javier,San Javier,30,True
30036,San Pedro del Pinatar,San Pedro del Pinatar,30,True
30037,Torre-Pacheco,Torre-Pacheco,30,True
30038,"Torres de Cotillas, Las","Torres de Cotillas, Las",30,True
30039,Totana,Totana,30,True
30040,Ulea,Ulea,30,True
30041,"Unión, La","Unión, La",30,True
30042,Villanueva del Río Segura,Villanueva del Río Segura,30,True
30043,Yecla,Yecla,30,True
30901,Santomera,Santomera,30,True
30902,"Alcázares, Los","Alcázares, Los",30,True
31001,Abáigar,Abáigar,31,True
31002,Abárzuza/Abartzuza,Abárzuza/Abartzuza,31,True
31003,Abaurregaina/Abaurrea Alta,Abaurregaina/Abaurrea Alta,31,True
31004,Abaurrepea/Abaurrea Baja,Abaurrepea/Abaurrea Baja,31,True
31005,Aberin,Aberin,31,True
31006,Ablitas,Ablitas,31,True
31007,Adiós,Adiós,31,True
31008,Aguilar de Codés,Aguilar de Codés,31,True
31009,Aibar/Oibar,Aibar/Oibar,31,True
31010,Altsasu/Alsasua,Altsasu/Alsasua,31,True
31011,Allín/Allin,Allín/Allin,31,True
31012,Allo,Allo,31,True
31013,Améscoa Baja,Améscoa Baja,31,True
31014,Ancín/Antzin,Ancín/Antzin,31,True
31015,Andosilla,Andosilla,31,True
31016,Ansoáin/Antsoain,Ansoáin/Antsoain,31,True
31017,Anue,Anue,31,True
31018,Añorbe,Añorbe,31,True
31019,Aoiz/Agoitz,Aoiz/Agoitz,31,True
31020,Araitz,Araitz,31,True
31021,Aranarache/Aranaratxe,Aranarache/Aranaratxe,31,True
31022,Arantza,Arantza,31,True
31023,Aranguren,Aranguren,31,True
31024,Arano,Arano,31,True
31025,Arakil,Arakil,31,True
31026,Aras,Aras,31,True
31027,Arbizu,Arbizu,31,True
31028,Arce/Artzi,Arce/Artzi,31,True
31029,"Arcos, Los","Arcos, Los",31,True
31030,Arellano,Arellano,31,True
31031,Areso,Areso,31,True
31032,Arguedas,Arguedas,31,True
31033,Aria,Aria,31,True
31034,Aribe,Aribe,31,True
31035,Armañanzas,Armañanzas,31,True
31036,Arróniz,Arróniz,31,True
31037,Arruazu,Arruazu,31,True
31038,Artajona,Artajona,31,True
31039,Artazu,Artazu,31,True
31040,Atetz,Atetz,31,True
31041,Ayegui/Aiegi,Ayegui/Aiegi,31,True
31042,Azagra,Azagra,31,True
31043,Azuelo,Azuelo,31,True
31044,Bakaiku,Bakaiku,31,True
31045,Barásoain,Barásoain,31,True
31046,Barbarin,Barbarin,31,True
31047,Bargota,Bargota,31,True
31048,Barillas,Barillas,31,True
31049,Basaburua,Basaburua,31,True
31050,Baztan,Baztan,31,True
31051,Beire,Beire,31,True
31052,Belascoáin,Belascoáin,31,True
31053,Berbinzana,Berbinzana,31,True
31054,Bertizarana,Bertizarana,31,True
31055,Betelu,Betelu,31,True
31056,Biurrun-Olcoz,Biurrun-Olcoz,31,True
31057,Buñuel,Buñuel,31,True
31058,Auritz/Burguete,Auritz/Burguete,31,True
31059,Burgui/Burgi,Burgui/Burgi,31,True
31060,Burlada/Burlata,Burlada/Burlata,31,True
31061,"Busto, El","Busto, El",31,True
31062,Cabanillas,Cabanillas,31,True
31063,Cabredo,Cabredo,31,True
31064,Cadreita,Cadreita,31,True
31065,Caparroso,Caparroso,31,True
31066,Cárcar,Cárcar,31,True
31067,Carcastillo,Carcastillo,31,True
31068,Cascante,Cascante,31,True
31069,Cáseda,Cáseda,31,True
31070,Castejón,Castejón,31,True
31071,Castillonuevo,Castillonuevo,31,True
31072,Cintruénigo,Cintruénigo,31,True
31073,Ziordia,Ziordia,31,True
31074,Cirauqui/Zirauki,Cirauqui/Zirauki,31,True
31075,Ciriza/Ziritza,Ciriza/Ziritza,31,True
31076,Cizur,Cizur,31,True
31077,Corella,Corella,31,True
31078,Cortes,Cortes,31,True
31079,Desojo,Desojo,31,True
31080,Dicastillo,Dicastillo,31,True
31081,Donamaria,Donamaria,31,True
31082,Etxalar,Etxalar,31,True
31083,Echarri/Etxarri,Echarri/Etxarri,31,True
31084,Etxarri Aranatz,Etxarri Aranatz,31,True
31085,Etxauri,Etxauri,31,True
31086,Valle de Egüés/Eguesibar,Valle de Egüés/Eguesibar,31,True
31087,Elgorriaga,Elgorriaga,31,True
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),Noáin (Valle de Elorz)/Noain (Elortzibar),31,True
31089,Enériz/Eneritz,Enériz/Eneritz,31,True
31090,Eratsun,Eratsun,31,True
31091,Ergoiena,Ergoiena,31,True
31092,Erro,Erro,31,True
31093,Ezcároz/Ezkaroze,Ezcároz/Ezkaroze,31,True
31094,Eslava,Eslava,31,True
31095,Esparza de Salazar/Espartza Zaraitzu,Esparza de Salazar/Espartza Zaraitzu,31,True
31096,Espronceda,Espronceda,31,True
31097,Estella-Lizarra,Estella-Lizarra,31,True
31098,Esteribar,Esteribar,31,True
31099,Etayo,Etayo,31,True
31100,Eulate,Eulate,31,True
31101,Ezcabarte,Ezcabarte,31,True
31102,Ezkurra,Ezkurra,31,True
31103,Ezprogui,Ezprogui,31,True
31104,Falces,Falces,31,True
31105,Fitero,Fitero,31,True
31106,Fontellas,Fontellas,31,True
31107,Funes,Funes,31,True
31108,Fustiñana,Fustiñana,31,True
31109,Galar,Galar,31,True
31110,Gallipienzo/Galipentzu,Gallipienzo/Galipentzu,31,True
31111,Gallués/Galoze,Gallués/Galoze,31,True
31112,Garaioa,Garaioa,31,True
31113,Garde,Garde,31,True
31114,Garínoain,Garínoain,31,True
31115,Garralda,Garralda,31,True
31116,Genevilla,Genevilla,31,True
31117,Goizueta,Goizueta,31,True
31118,Goñi,Goñi,31,True
31119,Güesa/Gorza,Güesa/Gorza,31,True
31120,Guesálaz/Gesalatz,Guesálaz/Gesalatz,31,True
31121,Guirguillano,Guirguillano,31,True
31122,Huarte/Uharte,Huarte/Uharte,31,True
31123,Uharte Arakil,Uharte Arakil,31,True
31124,Ibargoiti,Ibargoiti,31,True
31125,Igúzquiza,Igúzquiza,31,True
31126,Imotz,Imotz,31,True
31127,Irañeta,Irañeta,31,True
31128,Isaba/Izaba,Isaba/Izaba,31,True
31129,Ituren,Ituren,31,True
31130,Iturmendi,Iturmendi,31,True
31131,Iza/Itza,Iza/Itza,31,True
31132,Izagaondoa,Izagaondoa,31,True
31133,Izalzu/Itzaltzu,Izalzu/Itzaltzu,31,True
31134,Jaurrieta,Jaurrieta,31,True
31135,Javier,Javier,31,True
31136,Juslapeña/Txulapain,Juslapeña/Txulapain,31,True
31137,Beintza-Labaien,Beintza-Labaien,31,True
31138,Lakuntza,Lakuntza,31,True
31139,Lana,Lana,31,True
31140,Lantz,Lantz,31,True
31141,Lapoblación,Lapoblación,31,True
31142,Larraga,Larraga,31,True
31143,Larraona,Larraona,31,True
31144,Larraun,Larraun,31,True
31145,Lazagurría,Lazagurría,31,True
31146,Leache/Leatxe,Leache/Leatxe,31,True
31147,Legarda,Legarda,31,True
31148,Legaria,Legaria,31,True
31149,Leitza,Leitza,31,True
31150,Leoz/Leotz,Leoz/Leotz,31,True
31151,Lerga,Lerga,31,True
31152,Lerín,Lerín,31,True
31153,Lesaka,Lesaka,31,True
31154,Lezaun,Lezaun,31,True
31155,Liédena,Liédena,31,True
31156,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,31,True
31157,Lodosa,Lodosa,31,True
31158,Lónguida/Longida,Lónguida/Longida,31,True
31159,Lumbier,Lumbier,31,True
31160,Luquin,Luquin,31,True
31161,Mañeru,Mañeru,31,True
31162,Marañón,Marañón,31,True
31163,Marcilla,Marcilla,31,True
31164,Mélida,Mélida,31,True
31165,Mendavia,Mendavia,31,True
31166,Mendaza,Mendaza,31,True
31167,Mendigorria,Mendigorria,31,True
31168,Metauten,Metauten,31,True
31169,Milagro,Milagro,31,True
31170,Mirafuentes,Mirafuentes,31,True
31171,Miranda de Arga,Miranda de Arga,31,True
31172,Monreal/Elo,Monreal/Elo,31,True
31173,Monteagudo,Monteagudo,31,True
31174,Morentin,Morentin,31,True
31175,Mues,Mues,31,True
31176,Murchante,Murchante,31,True
31177,Murieta,Murieta,31,True
31178,Murillo el Cuende,Murillo el Cuende,31,True
31179,Murillo el Fruto,Murillo el Fruto,31,True
31180,Muruzábal,Muruzábal,31,True
31181,Navascués/Nabaskoze,Navascués/Nabaskoze,31,True
31182,Nazar,Nazar,31,True
31183,Obanos,Obanos,31,True
31184,Oco,Oco,31,True
31185,Ochagavía/Otsagabia,Ochagavía/Otsagabia,31,True
31186,Odieta,Odieta,31,True
31187,Oiz,Oiz,31,True
31188,Olaibar,Olaibar,31,True
31189,Olazti/Olazagutía,Olazti/Olazagutía,31,True
31190,Olejua,Olejua,31,True
31191,Olite/Erriberri,Olite/Erriberri,31,True
31192,Olóriz/Oloritz,Olóriz/Oloritz,31,True
31193,Cendea de Olza/Oltza Zendea,Cendea de Olza/Oltza Zendea,31,True
31194,Valle de Ollo/Ollaran,Valle de Ollo/Ollaran,31,True
31195,Orbaizeta,Orbaizeta,31,True
31196,Orbara,Orbara,31,True
31197,Orísoain,Orísoain,31,True
31198,Oronz/Orontze,Oronz/Orontze,31,True
31199,Oroz-Betelu/Orotz-Betelu,Oroz-Betelu/Orotz-Betelu,31,True
31200,Oteiza,Oteiza,31,True
31201,Pamplona/Iruña,Pamplona/Iruña,31,True
31202,Peralta/Azkoien,Peralta/Azkoien,31,True
31203,Petilla de Aragón,Petilla de Aragón,31,True
31204,Piedramillera,Piedramillera,31,True
31205,Pitillas,Pitillas,31,True
31206,Puente la Reina/Gares,Puente la Reina/Gares,31,True
31207,Pueyo/Puiu,Pueyo/Puiu,31,True
31208,Ribaforada,Ribaforada,31,True
31209,Romanzado/Erromantzatua,Romanzado/Erromantzatua,31,True
31210,Roncal/Erronkari,Roncal/Erronkari,31,True
31211,Orreaga/Roncesvalles,Orreaga/Roncesvalles,31,True
31212,Sada,Sada,31,True
31213,Saldías,Saldías,31,True
31214,Salinas de Oro/Jaitz,Salinas de Oro/Jaitz,31,True
31215,San Adrián,San Adrián,31,True
31216,Sangüesa/Zangoza,Sangüesa/Zangoza,31,True
31217,San Martín de Unx,San Martín de Unx,31,True
31219,Sansol,Sansol,31,True
31220,Santacara,Santacara,31,True
31221,Doneztebe/Santesteban,Doneztebe/Santesteban,31,True
31222,Sarriés/Sartze,Sarriés/Sartze,31,True
31223,Sartaguda,Sartaguda,31,True
31224,Sesma,Sesma,31,True
31225,Sorlada,Sorlada,31,True
31226,Sunbilla,Sunbilla,31,True
31227,Tafalla,Tafalla,31,True
31228,Tiebas-Muruarte de Reta,Tiebas-Muruarte de Reta,31,True
31229,Tirapu,Tirapu,31,True
31230,Torralba del Río,Torralba del Río,31,True
31231,Torres del Río,Torres del Río,31,True
31232,Tudela,Tudela,31,True
31233,Tulebras,Tulebras,31,True
31234,Ucar,Ucar,31,True
31235,Ujué/Uxue,Ujué/Uxue,31,True
31236,Ultzama,Ultzama,31,True
31237,Unciti,Unciti,31,True
31238,Unzué/Untzue,Unzué/Untzue,31,True
31239,Urdazubi/Urdax,Urdazubi/Urdax,31,True
31240,Urdiain,Urdiain,31,True
31241,Urraul Alto,Urraul Alto,31,True
31242,Urraul Bajo,Urraul Bajo,31,True
31243,Urroz-Villa,Urroz-Villa,31,True
31244,Urroz,Urroz,31,True
31245,Urzainqui/Urzainki,Urzainqui/Urzainki,31,True
31246,Uterga,Uterga,31,True
31247,Uztárroz/Uztarroze,Uztárroz/Uztarroze,31,True
31248,Luzaide/Valcarlos,Luzaide/Valcarlos,31,True
31249,Valtierra,Valtierra,31,True
31250,Bera,Bera,31,True
31251,Viana,Viana,31,True
31252,Vidángoz/Bidankoze,Vidángoz/Bidankoze,31,True
31253,Bidaurreta,Bidaurreta,31,True
31254,Villafranca,Villafranca,31,True
31255,Villamayor de Monjardín,Villamayor de Monjardín,31,True
31256,Hiriberri/Villanueva de Aezkoa,Hiriberri/Villanueva de Aezkoa,31,True
31257,Villatuerta,Villatuerta,31,True
31258,Villava/Atarrabia,Villava/Atarrabia,31,True
31259,Igantzi,Igantzi,31,True
31260,Valle de Yerri/Deierri,Valle de Yerri/Deierri,31,True
31261,Yesa,Yesa,31,True
31262,Zabalza/Zabaltza,Zabalza/Zabaltza,31,True
31263,Zubieta,Zubieta,31,True
31264,Zugarramurdi,Zugarramurdi,31,True
31265,Zúñiga,Zúñiga,31,True
31901,Barañáin/Barañain,Barañáin/Barañain,31,True
31902,Berrioplano/Berriobeiti,Berrioplano/Berriobeiti,31,True
31903,Berriozar,Berriozar,31,True
31904,Irurtzun,Irurtzun,31,True
31905,Beriáin,Beriáin,31,True
31906,Orkoien,Orkoien,31,True
31907,Zizur Mayor/Zizur Nagusia,Zizur Mayor/Zizur Nagusia,31,True
31908,Lekunberri,Lekunberri,31,True
32001,Allariz,Allariz,32,True
32002,Amoeiro,Amoeiro,32,True
32003,"Arnoia, A","Arnoia, A",32,True
32004,Avión,Avión,32,True
32005,Baltar,Baltar,32,True
32006,Bande,Bande,32,True
32007,Baños de Molgas,Baños de Molgas,32,True
32008,Barbadás,Barbadás,32,True
32009,"Barco de Valdeorras, O","Barco de Valdeorras, O",32,True
32010,Beade,Beade,32,True
32011,Beariz,Beariz,32,True
32012,"Blancos, Os","Blancos, Os",32,True
32013,Boborás,Boborás,32,True
32014,"Bola, A","Bola, A",32,True
32015,"Bolo, O","Bolo, O",32,True
32016,Calvos de Randín,Calvos de Randín,32,True
32017,Carballeda de Valdeorras,Carballeda de Valdeorras,32,True
32018,Carballeda de Avia,Carballeda de Avia,32,True
32019,"Carballiño, O","Carballiño, O",32,True
32020,Cartelle,Cartelle,32,True
32021,Castrelo do Val,Castrelo do Val,32,True
32022,Castrelo de Miño,Castrelo de Miño,32,True
32023,Castro Caldelas,Castro Caldelas,32,True
32024,Celanova,Celanova,32,True
32025,Cenlle,Cenlle,32,True
32026,Coles,Coles,32,True
32027,Cortegada,Cortegada,32,True
32028,Cualedro,Cualedro,32,True
32029,Chandrexa de Queixa,Chandrexa de Queixa,32,True
32030,Entrimo,Entrimo,32,True
32031,Esgos,Esgos,32,True
32032,Xinzo de Limia,Xinzo de Limia,32,True
32033,Gomesende,Gomesende,32,True
32034,"Gudiña, A","Gudiña, A",32,True
32035,"Irixo, O","Irixo, O",32,True
32036,Xunqueira de Ambía,Xunqueira de Ambía,32,True
32037,Xunqueira de Espadanedo,Xunqueira de Espadanedo,32,True
32038,Larouco,Larouco,32,True
32039,Laza,Laza,32,True
32040,Leiro,Leiro,32,True
32041,Lobeira,Lobeira,32,True
32042,Lobios,Lobios,32,True
32043,Maceda,Maceda,32,True
32044,Manzaneda,Manzaneda,32,True
32045,Maside,Maside,32,True
32046,Melón,Melón,32,True
32047,"Merca, A","Merca, A",32,True
32048,"Mezquita, A","Mezquita, A",32,True
32049,Montederramo,Montederramo,32,True
32050,Monterrei,Monterrei,32,True
32051,Muíños,Muíños,32,True
32052,Nogueira de Ramuín,Nogueira de Ramuín,32,True
32053,Oímbra,Oímbra,32,True
32054,Ourense,Ourense,32,True
32055,Paderne de Allariz,Paderne de Allariz,32,True
32056,Padrenda,Padrenda,32,True
32057,Parada de Sil,Parada de Sil,32,True
32058,"Pereiro de Aguiar, O","Pereiro de Aguiar, O",32,True
32059,"Peroxa, A","Peroxa, A",32,True
32060,Petín,Petín,32,True
32061,Piñor,Piñor,32,True
32062,Porqueira,Porqueira,32,True
32063,"Pobra de Trives, A","Pobra de Trives, A",32,True
32064,Pontedeva,Pontedeva,32,True
32065,Punxín,Punxín,32,True
32066,Quintela de Leirado,Quintela de Leirado,32,True
32067,Rairiz de Veiga,Rairiz de Veiga,32,True
32068,Ramirás,Ramirás,32,True
32069,Ribadavia,Ribadavia,32,True
32070,San Xoán de Río,San Xoán de Río,32,True
32071,Riós,Riós,32,True
32072,"Rúa, A","Rúa, A",32,True
32073,Rubiá,Rubiá,32,True
32074,San Amaro,San Amaro,32,True
32075,San Cibrao das Viñas,San Cibrao das Viñas,32,True
32076,San Cristovo de Cea,San Cristovo de Cea,32,True
32077,Sandiás,Sandiás,32,True
32078,Sarreaus,Sarreaus,32,True
32079,Taboadela,Taboadela,32,True
32080,"Teixeira, A","Teixeira, A",32,True
32081,Toén,Toén,32,True
32082,Trasmiras,Trasmiras,32,True
32083,"Veiga, A","Veiga, A",32,True
32084,Verea,Verea,32,True
32085,Verín,Verín,32,True
32086,Viana do Bolo,Viana do Bolo,32,True
32087,Vilamarín,Vilamarín,32,True
32088,Vilamartín de Valdeorras,Vilamartín de Valdeorras,32,True
32089,Vilar de Barrio,Vilar de Barrio,32,True
32090,Vilar de Santos,Vilar de Santos,32,True
32091,Vilardevós,Vilardevós,32,True
32092,Vilariño de Conso,Vilariño de Conso,32,True
33001,Allande,Allande,33,True
33002,Aller,Aller,33,True
33003,Amieva,Amieva,33,True
33004,Avilés,Avilés,33,True
33005,Belmonte de Miranda,Belmonte de Miranda,33,True
33006,Bimenes,Bimenes,33,True
33007,Boal,Boal,33,True
33008,Cabrales,Cabrales,33,True
