Número de Inscripción,Número de Inscripción Antiguo,Sección,Nombre,Nombre Genérico,Fecha de Inscripción,Tipo de Entidad,Confesión,Subconfesión,Ámbito,Domicilio,Poblacion,Provincia,Codigo Postal,Comunidad Autónoma,Web,Representantes legales,Federaciones
17443,4297-/-SE/C,Sección Especial (Católicas),COFRADIA DE NUESTRO SEÑOR JESUCRISTO RESUCITADO,,19970929,ASOCIACIÓN,CATÓLICOS, ,,MONJA S/N REAL MONASTERIO DE LA ENCARNACION,MULA,MURCIA,0,MURCIA,,D. JUAN BOLUDA QUILEZ,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE LA CIUDAD DE MULA (MURCIA)
17605,4454-/0-SE/C,Sección Especial (Católicas),COFRADIA DE NUESTRO SEÑOR JESUCRISTO RESUCITADO,,19980831,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE SAN PEDRO APOSTOL,ALCANTARILLA,MURCIA,30820,MURCIA,,MATIAS PAGAN GUZMAN,
20402,7195-/-SE/C,Sección Especial (Católicas),COFRADIA DE NUSTRA SEÑORA DE LA SOLEDAD Y SAN PEDRO,,20090224,ASOCIACIÓN,CATÓLICOS, ,,"AVENIDA DE ALHAMA, 47",PLIEGO,MURCIA,0,MURCIA,,PEDRO ANTONIO HUESCAR MANUEL,
24011,,Sección Especial (Católicas),COFRADIA DE SAN GINES DE LA JARA DE CARTAGENA,,20180404,ASOCIACIÓN,CATÓLICOS, ,,"CALLE INGENIERO DE LA CIERVA Nº22, PARROQUIA DE SAN GINES DE LA JARA",CARTAGENA,MURCIA,30392,MURCIA,,VICTOR JAVIER NAVARRO IÑIGUEZ,
17513,4365-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN APOSTOL Y EVANGELISTA,,19980303,ASOCIACIÓN,CATÓLICOS, ,,"ESPAÑA, 3 - BASILIA DE LA PURISIMA",YECLA,MURCIA,30510,MURCIA,,PEDRO JOSE BAÑON RUBIO,
25159,,Sección Especial (Católicas),COFRADIA DE SAN JUAN BAUTISTA DE CAMPOS DEL RIO,,20200226,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE SAN JUAN BAUTISTA CALLE JUAN XXIII S/N,CAMPOS DEL RIO,MURCIA,30191,MURCIA,,JOSE  GARRIDO SALAS ,
14810,2396-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA,,19890807,ASOCIACIÓN,CATÓLICOS, ,,CANOVAS DEL CASTILLO 7,CIEZA,MURCIA,30530,MURCIA,,ANTONIO LUCAS GARCIA,JUNTA DE HERMANDADES PASIONARIAS DE CIEZA
16340,3219-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA,,19931005,ASOCIACIÓN,CATÓLICOS, ,,"MOLINO, S/N",BULLAS,MURCIA,0,MURCIA,,JOSE FELIPE FERNANDEZ MOYA,CABILDO SUPERIOR DE COFRADIAS DE BULLAS
18059,4891-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA,,20000913,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE NUESTRA SEÑORA DE LAS MARAVILLAS,CEHEGIN,MURCIA,0,MURCIA,,D.JOSE  SANZ DIAZ,JUNTA CENTRAL DE COFRADIAS DE SEMANA SANTA DE CEHEGIN
21210,8017-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA,,20110804,ASOCIACIÓN,CATÓLICOS, ,,"SACRISTIA, 1",ERA ALTA,MURCIA,0,MURCIA,,"D. JUAN MARTINEZ RUIPEREZ, PRESIDENTE",
21989,8801-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA,,20140211,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA VIEJA, S/N (PARROQUIA DE SANTA MARIA MAGDALENA)",CEUTI,MURCIA,0,MURCIA,,ANTONIO MARTI JIMENEZ,CABILDO SUPERIOR DE COFRADIAS DE CEUTI
24260,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE ALGUAZAS,,20180712,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA 1,ALGUAZAS ,MURCIA,30560,MURCIA,,JAVIER ALFARO GIL,JUNTA DE HERMANDADES Y COFRADIAS PASIONARIAS DE ALGUAZAS (MURCIA)
23222,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE ALHAMA DE MURCIA,,20161125,ASOCIACIÓN,CATÓLICOS, ,,"C/ FELIX RODRIGUEZ DE LA FUENTE, 3",ALHAMA DE MURCIA,MURCIA,30840,MURCIA,,"ANDRES MARTINEZ MARTINEZ, ANDRES MARTINEZ MARTINEZ",JUNTA DE COFRADIAS Y HERMANDADES PASIONARIAS DE ALHAMA DE MURCIA
23310,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE FORTUNA,,20170223,ASOCIACIÓN,CATÓLICOS, ,,PURISIMA S/N,FORTUNA,MURCIA,30620,MURCIA,,FRANCISCO  LOZANO BERNAL,
21457,8260-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE JAVALI NUEVO,,20120507,ASOCIACIÓN,CATÓLICOS, ,,"ALFONSO XIII, 2 (PARROQUIA DE LA PURISIMA)",JAVALI NUEVO,MURCIA,0,MURCIA,,Dª FRANCISCA FEREZ IBAÑEZ,
24803,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE MAZARRON,,20190829,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA SANANDRES-SAN ANTONIO DE PADUA  CALLE RAMON Y CAJAL S/N,MAZARRON ,MURCIA,30870,MURCIA,,EULALIA  AGÜERA GARCIA ,
26019,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE PUERTO DE MAZARRON,,20211027,ASOCIACIÓN,CATÓLICOS, ,,"CALLE SAN VICENTE, S/N PARROQUIA DE SAN JOSE",PUERTO DE MAZARRON ,MURCIA,30860,MURCIA,,JOSE  DE LA CRUZ SANCHEZ NAVARRO,CABILDO SUPERIOR DE COFRADIAS DE PUERTO DE MAZARRON
22897,,Sección Especial (Católicas),COFRADIA DE SAN JUAN EVANGELISTA DE TORREPACHECO,,20160129,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA S/N,DOLORES DE PACHECO     TORREPACHECO,MURCIA,30739,MURCIA,,MARIA DEL CARMEN  SANCHEZ GARRE,
27935,,Sección Especial (Católicas),"COFRADIA DE SAN JUAN EVANGELISTA, DE CABEZO DE TORRES",,20250624,ASOCIACIÓN,CATÓLICOS, ,,"PARROQUIA DE NUESTRA SEÑORA DE LAS LAGRIMAS - PLAZA DE LA IGLESIA, 15",CABEZO DE TORRES,MURCIA,30110,MURCIA,,RUBÉN MÉGIAS NICOLÁS,
27281,,Sección Especial (Católicas),"COFRADIA DE SAN JUAN EVANGELISTA, DE CARAVACA DE LA CRUZ",,20240517,ASOCIACIÓN,CATÓLICOS, ,,"C/ MAYOR, 2 PARROQUIA DE EL SALVADOR",CARAVACA DE LA CRUZ,MURCIA,30400,MURCIA,,MARTIN ABRIL PEREZ,
27547,,Sección Especial (Católicas),"COFRADIA DE SAN JUAN EVANGELISTA, DE SANTOMERA",,20241104,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, 1 PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO  ",SANTOMERA,MURCIA,30140,MURCIA,,JOSE LUIS MANRIQUE PALAZON,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE SANTOMERA (MURCIA)
22233,,Sección Especial (Católicas),"COFRADIA DE SAN JUAN EVANGELISTA, SANTISIMA VIRGEN DE LA SOLEDAD Y JESUS TRIUNFANTE",,20140718,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA CONSTITUCION, S/N (PARROQUIA DE SAN PEDRO APOSTOL)",SAN PEDRO DEL PINATAR,MURCIA,0,NO CONSTA,,D. JOSE MARIA  GONZALEZ LOPEZ,CABILDO SUPERIOR DE SEMANA SANTA DE SAN PEDRO DEL PINATAR
27575,,Sección Especial (Católicas),"COFRADIA DE SAN MIGUEL ARCANGEL, DE SANTOMERA ",,20241115,ASOCIACIÓN,CATÓLICOS, ,,"C/ BARRIO DE LA INMACULADA, 49",SANTOMERA,MURCIA,30140,MURCIA,,FRANCISCO JAVIER AYLLON CASANOVA,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE SANTOMERA (MURCIA)
16480,3343-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SAN PEDRO APOSTOL,,19940517,ASOCIACIÓN,CATÓLICOS, ,,"ESPAÑA, 1 (BASILICA DE LA PURISIMA)",YECLA,MURCIA,0,MURCIA,,SANDRA PALAO PEREZ,
20722,7529-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN PEDRO APOSTOL,,20100211,ASOCIACIÓN,CATÓLICOS, ,,"SAN VICENTE, S/N (PARROQUIA DE SAN JOSE)",PUERTO DE MAZARRON,MURCIA,0,MURCIA,,JUANA MENDEZ MADRID,CABILDO SUPERIOR DE COFRADIAS DE PUERTO DE MAZARRON
24203,,Sección Especial (Católicas),COFRADIA DE SAN PEDRO APOSTOL DE CIEZA,,20180627,ASOCIACIÓN,CATÓLICOS, ,,CANOVAS DEL CASTILLO 7 ,CIEZA,MURCIA,30530,MURCIA,,MARIA AMPARO GARCIA MARIN,JUNTA DE HERMANDADES PASIONARIAS DE CIEZA
22330,,Sección Especial (Católicas),COFRADIA DE SAN PEDRO APOSTOL Y MARIA DE SALOME DE CEUTI (MURCIA),,20150128,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA VIEJA, S/N",CEUTI,MURCIA,30562,MURCIA,,PEDRO AYALA NIETO,CABILDO SUPERIOR DE COFRADIAS DE CEUTI
16234,3159-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SANTA MARIA MAGDALENA,,19930414,ASOCIACIÓN,CATÓLICOS, ,,DON PELAYO S/N,ALHAMA DE MURCIA,MURCIA,30840,MURCIA,,ANTONIO EGEA FRANCO,JUNTA DE COFRADIAS Y HERMANDADES PASIONARIAS DE ALHAMA DE MURCIA
21991,8803-/-SE/C,Sección Especial (Católicas),COFRADIA DE SANTA MARIA MAGDALENA,,20140211,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA VIEJA, S/N (PARROQUIA DE SANTA MARIA MAGDALENA)",CEUTI,MURCIA,0,MURCIA,,ANTONIO CANO VIGUERAS,CABILDO SUPERIOR DE COFRADIAS DE CEUTI
23763,,Sección Especial (Católicas),COFRADIA DE SANTA MARIA MAGDALENA DE CABEZO DE TORRES  ,,20171121,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, 15   Parroquia",CABEZO DE TORRES,MURCIA,3011,MURCIA,,JOSEFA  PALAZON SABATER ,
22899,,Sección Especial (Católicas),COFRADIA DE SANTA MARIA MAGDALENA DE TORREPACHECO,,20160129,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA S/N,DOLORES DE PACHECO    TORREPACHECO,MURCIA,30739,MURCIA,,JOSEFA MARIN SAURA,
27544,,Sección Especial (Católicas),"COFRADIA DE SANTA MARIA MAGDALENA, DE SANTOMERA",,20241031,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, 1 PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO ",SANTOMERA,MURCIA,30140,MURCIA,,MARÍA DEL CARMEN BALLESTER ANDUJAR,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE SANTOMERA (MURCIA)
27986,,Sección Especial (Católicas),"COFRADIA DE SANTA MARIA MAGDALENA, DE TORREAGÜERA ",,20250807,ASOCIACIÓN,CATÓLICOS, ,,"IGLESIA PARROQUIAL DE SANTISIMO CRISTO DEL VALLE - PLAZA DE LA IGLESIA, 1",TORREAGÜERA,MURCIA,30579,MURCIA,,JUDITH RUIZ LOPEZ ,
22222,,Sección Especial (Católicas),COFRADIA DE SANTIAGO APOSTOL,,20141027,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE ESPAÑA, S/N",BULLAS,MURCIA,30180,MURCIA,,ASCENSION SANCHEZ SANCHEZ,CABILDO SUPERIOR DE COFRADIAS DE BULLAS
20385,7179-/-SE/C,Sección Especial (Católicas),COFRADIA DEL  DESCENDIMIENTO DE CRISTO Y BESO DE JUDAS,,20090126,ASOCIACIÓN,CATÓLICOS, ,,"CANOVAS DEL CASTILLO, 7",CIEZA,MURCIA,0,MURCIA,,JOSE ANTONIO DIAZ RUIZ,JUNTA DE HERMANDADES PASIONARIAS DE CIEZA
21988,8800-/-SE/C,Sección Especial (Católicas),COFRADIA DEL CRISTO DE LA LUZ,,20140211,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA VIEJA, S/N (PARROQUIA DE SANTA MARIA MAGDALENA)",CEUTI,MURCIA,0,MURCIA,,JOSE DOMINGO FERNANDEZ SANCHEZ,CABILDO SUPERIOR DE COFRADIAS DE CEUTI
23470,,Sección Especial (Católicas),COFRADIA DEL CRISTO DE LA MISERICORDIA Y SANTISIMA VIRGEN DE LA PIEDAD DE AGUILAS,,20170524,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE ESPAÑA, S/N  PARROQUIA",AGUILAS,MURCIA,30880,MURCIA,,ANTONIO HERNANDEZ MOTA,"CABILDO DE COFRADIAS Y HERMANDADES PASIONARIAS DE AGUILAS , CABILDO DE COFRADIAS Y HERMANDADES PASIONARIAS DE AGUILAS "
21987,8799-/-SE/C,Sección Especial (Católicas),COFRADIA DEL CRISTO DE LA SANGRE,,20140211,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA VIEJA, S/N (PARROQUIA DE SANTA MARIA MAGDALENA)",CEUTI,MURCIA,0,MURCIA,,PEDRO JARA FERNANDEZ,CABILDO SUPERIOR DE COFRADIAS DE CEUTI
22498,,Sección Especial (Católicas),"COFRADIA DEL CRISTO DE LA SANGRE, VERÓNICA Y SAMARITANA DE ARCHENA",,20150525,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA 14,ARCHENA,MURCIA,30600,MURCIA,,AGUSTIN MARTINEZ CARACENA,
27541,,Sección Especial (Católicas),"COFRADIA DEL CRISTO DEL SILENCIO, DE SANTOMERA",,20241104,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, 1 PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO",SANTOMERA,MURCIA,30140,MURCIA,,ANTONIO LOPEZ CUTILLAS,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE SANTOMERA (MURCIA)
27543,,Sección Especial (Católicas),"COFRADIA DEL CRISTO RESUCITADO, DE SANTOMERA",,20241104,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA IGLESIA, 1, PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO  ",SANTOMERA ,MURCIA,30140,MURCIA,,MARIA ANTONIA SANCHEZ RUBIO,CABILDO SUPERIOR DE COFRADIAS PASIONARIAS DE SANTOMERA (MURCIA)
24757,,Sección Especial (Católicas),COFRADIA DEL ECCE-HOMO DE CALASPARRA,,20190710,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA CALLE ESPERANZA 1,CALASPARRA ,MURCIA,30420,MURCIA,,ELOY AZNAR NAVARRO,
16396,3276-/0-SE/C,Sección Especial (Católicas),COFRADIA DEL ECCE-HOMO DE JUMILLA,,19940121,ASOCIACIÓN,CATÓLICOS, ,,PORTILLO DE LA GLORIETA 24  CAPILLA MUSEO DE LA COFRADIA,JUMILLA,MURCIA,30520,MURCIA,,JUAN MIGUEL GARCIA FERNANDEZ,
17466,4320-/0-SE/C,Sección Especial (Católicas),COFRADIA DEL ECCE-HOMO Y RESURRECCION,,19971124,ASOCIACIÓN,CATÓLICOS, ,,"ESPAÑA, 3 - BASILICA DE LA PURISIMA",YECLA,MURCIA,0,MURCIA,,JOAQUIN JAVIER REQUENA DISLA,
21212,8019-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO CRUCIFICADO,,20110804,ASOCIACIÓN,CATÓLICOS, ,,"SACRISTIA, 1",ERA ALTA,MURCIA,0,MURCIA,,MARIA JOSE  GALLEGO PARRA,
18530,5350-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA,,20021220,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LA CONSTITUCION, 7 (PARROQUIA DE SANTIAGO EL MAYOR)",TOTANA,MURCIA,30850,MURCIA,,PEDRO HERNÁNDEZ MARTÍNEZ,
23187,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA DE AGUILAS,,20161031,ASOCIACIÓN,CATÓLICOS, ,,"C/ LOTERIA, 27",AGUILAS,MURCIA,30880,MURCIA,,Manuel GALVEZ SANCHEZ,"CABILDO DE COFRADIAS Y HERMANDADES PASIONARIAS DE AGUILAS , CABILDO DE COFRADIAS Y HERMANDADES PASIONARIAS DE AGUILAS "
24201,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA DE CIEZA,,20180627,ASOCIACIÓN,CATÓLICOS, ,,CANOVAS DEL CASTILLO 7,CIEZA ,MURCIA,20530,MURCIA,,JOSE  VILLA SEÑAS,JUNTA DE HERMANDADES PASIONARIAS DE CIEZA
22833,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA DE SAN JOSE DE LA VEGA,,20160113,ASOCIACIÓN,CATÓLICOS, ,,"CALLE MAESTRO PENCHO, 1 PARROQUIA SAN JOSE",SAN JOSE DE LA VEGA,MURCIA,30570,MURCIA,,GINES  MARTINEZ VICENTE,
22524,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA DE SANTO ANGEL,,20150616,ASOCIACIÓN,CATÓLICOS, ,,"CALLE DEL CARMEN, 16 IGLESIA PARROQUIAL DE NUESTRA SEÑORA DEL CARMEN",SANTO ANGEL,MURCIA,30151,MURCIA,,SERGIO LIZA MARTINEZ,
22499,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA Y SANTA MARIA MAGDALENA DE ARCHENA,,20150525,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA 14,ARCHENA,MURCIA,30600,MURCIA,,FRANCISCO GUILLEN GARRIDO,
17448,4302-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA AGONIA Y VERA CRUZ,,19971006,ASOCIACIÓN,CATÓLICOS, ,,"ESPAÑA 3, BASILICA DE LA PURISIMA",YECLA,MURCIA,0,MURCIA,,FERNANDO PASCUAL MOLINA,
22089,8901-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA BUENA MUERTE,,20140609,ASOCIACIÓN,CATÓLICOS, ,,C/ SANTO TOMAS DE AQUINO 23,ALCANTARILLA,MURCIA,30820,MURCIA,,JESUS  AVILES HURTADO,
17485,4339-/0-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA CAIDA,,19971222,ASOCIACIÓN,CATÓLICOS, ,,"ESPAÑA, 3 - BASILICA DE LA PURISIMA",YECLA,MURCIA,0,MURCIA,,FRANCISCO ANTONIO GARCÍA SANTA,
21289,8096-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA CAIDA,,20111202,ASOCIACIÓN,CATÓLICOS, ,,"SACRISTIA, 1 (SALONES DE LA PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO)",ERA ALTA,MURCIA,0,MURCIA,,ANDRES MARTINEZ LOPEZ,
17091,3948-/0-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA CAIDA Y ELEVACION DE LA CRUZ,,19960701,ASOCIACIÓN,CATÓLICOS, ,,"ALBENIZ, ESQ. C/. SIN NOMBRE DEL Bº SAN FRANCISCO",TOTANA,MURCIA,0,MURCIA,,JOSÉ ANTONIO HEREDIA MUÑOZ,
16593,3457-/0-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA CARIDAD,,19941219,ASOCIACIÓN,CATÓLICOS, ,,PLAZA SANTA CATALINA S/N - IGLESIA -,MURCIA,MURCIA,30004,MURCIA,,ANTONIO JOSE GARCIA ROMERO,
24040,,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA CARIDAD DE NONDUERMAS,,20180406,ASOCIACIÓN,CATÓLICOS, ,,PLAZA DE LA IGLESIA S/N PARROQUIA NUESTRA SEÑORA DE CORTES,NONDUERMAS,MURCIA,30166,MURCIA,,ANA MARIA  HERNANDEZ CASTILLO,
21458,8261-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SANTISIMO CRISTO DE LA DULCE MIRADA DE JAVALI NUEVO,,20120507,ASOCIACIÓN,CATÓLICOS, ,,"ALFONSO XIII, 2",JAVALI NUEVO,MURCIA,0,MURCIA,,JUAN DE DIOS PALOP MARTINEZ,
