Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial, en el Lugar Do Monte, Parroquia de Divino Salvador de Ledesma",Templo parroquial,True,Parroquia del Divino Salvador de Ledesma,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial, en el Lugar de la Iglesias, Parroquia de San Vicente de Boqueixon",Templo parroquial,True,Parroquia de San Vicente de Boqueixón,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo, Atrio-Cementerio Parroquial y Casa Rectoral e Iglesario, en el Lugar de la Iglesia, Cinco, Parroquia de Santa Maria de Lamas",Templo,True,Parroquia de Santa María de Lamas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Casa Rectoral, en el Lugar de Santa Baia, Parroquia de Santa Baia de Vigo",Casa rectoral,True,Parroquia de Santa Baia de Vigo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial, en el Lugar de Santa Baia, Parroquia de Santa Baia de Vigo",Templo parroquial,True,Parroquia de Santa Baia de Vigo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Tenza Dos Lavadoiros, en Tenzas de Abaixo, Parroquia de Santa Baia de Vigo",Rústica,False,Parroquia de Santa Baia de Vigo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Casa Rectoral, en Outeiro, Parroquia de Santa Baia de Codeso",Casa rectoral,True,Parroquia de Santa Baia de Codeso,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial, en el Lugar de Pradeiriños, Parroquia de Santa Mariña de Sucira",Templo parroquial,True,Parroquia de Santa María de Sucira,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial y Cementerio Parroquial, en el Lugar de la Iglesias, Parroquia de Santa Marina de Gastrar",Templo parroquial,True,Parroquia de Santa Marina de Gastrar,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Casa Rectoral, en el Lugar de la Iglesias, Parroquia de Santa Marina de Gastrar",Casa rectoral,True,Parroquia de Santa Marina de Gastrar,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Ermita de Ntra. Sra. de Lourdes y Atrio, en el Lugar de Vilar, Parroquia de Santa Maria de Lestedo",Ermita y Atrio,True,Parroquia de Santa María de Lestedo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo y Atrio-Cementerio Parroquial, en el Lugar de Ardaris, Parroquia de Santa Maria de Lestedo",Templo y Atrio-cementerio,True,Parroquia de Santa María de Lestedo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Casa Rectoral, en el Lugar de Ardaris, Parroquia de Santa Maria de Lestedo",Casa rectoral,True,Parroquia de Santa María de Lestedo,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo y Atrio-Cementerio Parroquial, en el Lugar Da Igrexa, 2, Parroquia de San Pedro de Loureda",Templo y Atrio-cementerio,True,Parroquia de San Pedro de Loureda,False
Galicia,A Coruna,Santiago,Santiago,"Edificio Destinado a Casa Sacerdotal, 7 de la Rua Valle Inclan",Casa sacerdotal,True,Archidiócesis de Santiago de Compostela,True
Galicia,A Coruna,Santiago,Santiago,"Casa Rectoral e Iglesario, en el Lugar de Sigüeiro 42, Parroquia de San Andres de Barciela",Casa rectoral e iglesario,True,Parroquia de San Andrés de Barciela,False
Galicia,A Coruna,Santiago,Santiago,"Parcela Conocida Como Rosende, en el Lugar Do Cementeiro, Parroquia de San Andres de Barciela",Rústica,False,Parroquia de San Andrés de Barciela,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Atrio Parroquial-Campo de las Festas, en el Lugar de Sigüeiro, 39, Parroquia de San Andres de Barciela",Templo atrio parroquial y campo de fiestas,True,Parroquia de San Andrés de Barciela,False
Galicia,A Coruna,Santiago,Santiago,"Cementerio Parroquial, en el Lugar de Sigüeiro, 41, Parroquia de San Andres de Barciela",Cementerio Parroquial,True,Parroquia de San Andrés de Barciela,False
Galicia,A Coruna,Santiago,Santiago,"Ermita de San Marcos y Atrio, en el Lugar de Monte Do Gozo, 42, Parroquia de Santa Baia de Bando",Ermita y Atrio,True,Parroquia de Santa Baia de Bando,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Atrio-Cementerio Parroquial, Casa Rectoral, Almacen y Huerto, en el Lugar de Bando de Abaixo 26, Parroquia de Santa Baia de Bando","Templo, casa rectoral, atrio-cementerio",True,Parroquia de Santa Baia de Bando,False
Galicia,A Coruna,Santiago,Santiago,"Templo de la Quinta Angustia y Atrio, en Rua Campo Angustia, Parroquia de San Pedro Apostol de Santiago",Templo y atrio,True,Parroquia de San Pedro Apóstol de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Templo Parroquial, en Plaza de San Pedro 2, Parroquia de San Pedro Apostol de Santiago",Templo parroquial,True,Parroquia de San Pedro Apóstol de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Casa Rectoral, Garaje e Iglesario, en el Lugar de Canteira de Arriba 11, Parroquia de San Lazaro de Santiago","Casa rectoral, garaje e iglesario",True,Parroquia de San Lázaro de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Templo Parroquial, en el Lugar de San Lazaro, Parroquia de San Lazaro de Santiago",Templo parroquial,True,Parroquia de San Lázaro de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Templo y Atrio Parroquial, en Rua Castiñeiriño 23, Parroquia de Nuesta Señora de Fatima de Santiago-Castiñeiriño",Templo y atrio,True,Parroquia de Nuestra Señora de Fátima,False
Galicia,A Coruna,Santiago,Santiago,"Templo Parroquial, en Plaza de Cervantes 25, Parroquia de San Benito del Campo de Santiago",Templo parroquial,True,Parroquia de San Benito del Campo de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Colegiata Do Sar, Casa Rectoral, Complejo Escolar-Museo, Talleres, Aula, Alpendre, Atrio y Finca de la Colegiata, en Rúa Sar 68, Parroquia de Santa Maria de Santiago-Sar","Colegiata, atrio, casa rectoral",True,Parroquia de Santa María de Santiago-Sar,False
Galicia,A Coruna,Santiago,Santiago,"Prado, en Brañas Do Sar, Parroouia de Santa Maria de Santiago-Sar",Prado,False,Parroquia de Santa María de Santiago-Sar,False
Galicia,A Coruna,Santiago,Santiago,"Ermita de Santa Lucia y Atrio, en San Paio 20, Parroquia de San Paio de Sabugueira-Lavacolla",Ermita y Atrio,True,Parroquia de San Payo de Sabugueira-Labacolla,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Casa de Fabrica y Atrio-Cementerio Parroquial, en Lavacolla 6, Parroquia de San Paio de Sabugueira-Lavacolla","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de San Payo de Sabugueira-Labacolla,False
Galicia,A Coruna,Santiago,Santiago,"Devesa Do Chousiño, en Chousiño, Parroquia de San Cristobo de Enfesta",Rústica,False,Parroquia de San Cristobo de Enfesta,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Atrio-Cementerio Parroquial, Casa Rectoral e Iglesario, en el Lugar Do Iglesario 7, Parroquia de San Mariño de Arins","Templo, atrio-cementerio, casa rectoral, iglesiario",True,Parroquia de San Martiño de Arins,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Casa de Fabrica y Atrio-Cementerio Parroquial, en el Lugar de la Iglesia 20, Parroquia de San Cristobo de Enfesta","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de San Cristobo de Enfesta,False
Galicia,A Coruna,Santiago,Santiago,"Zanca Grande, en a Zanca, Parroquia de San Cristobo de Enfesta",Rústica,False,Parroquia de San Cristobo de Enfesta,False
Galicia,A Coruna,Santiago,Santiago,"Monte Maceiral,en o Maceiral-Revolta, Parroquia de San Cristobo Do Eixo",Monte,False,Parroquia de San Cristobo de Eixo,False
Galicia,A Coruna,Santiago,Santiago,"Templo, Atrio Parroquial y Casa Rectoral, en Iglesario 3, Parroquia de San Cristobo de Eixo","Templo, atrio y casa rectoral",True,Parroquia de San Cristobo de Eixo,False
Galicia,A Coruna,Santiago,Santiago,"Complejo Parroquial de San Fernando, en Rua Republica Argentina, Parroquia de San Fernando de Santiago",Complejo parroquial,True,Parroquia de San Fernando de Santiago,False
Galicia,A Coruna,Santiago,Santiago,"Templo de Pastoriza y Atrio, en Basquiños 54, Parroquia de San Miguel Dos Agros de Santiago",Templo y atrio,True,Parroquia de San Miguel dos Agros,False
Galicia,A Coruna,Santiago,Santiago,"Templo Parroquial, en la Plaza de San Fiz de Solovio 1, Parroquia de San Felix de Solovio",Templo parroquial,True,Parroquia de San Félix de Solovio,False
Galicia,A Coruna,Vedra,Vedra,"Monte Do Bouzo, en a Tallosa-O Bouzo, Parroquia de San Andres de Illobre",Monte,False,Parroquia de San Andrés de Illobre,False
Galicia,A Coruna,Vedra,Vedra,"Templo, Atrio-Cementerio Parroquial, Casa Rectoral, Iglesario y Ruinas, en el Lugar de Piñeiro, Parroquia de San Andres de Illobre","Templo, atrio-cementerio, casa rectoral",True,Parroquia de San Andrés de Illobre,False
Galicia,A Coruna,Vedra,Vedra,"Templo, Casa de Fabrica y Atrio-Cementerio Parroquial, en el Lugar de Raxoi, Parroquia de San Pedro de Vilanova","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de San Pedro de Vilanova,False
Galicia,A Coruna,Vedra,Vedra,"Casa Rectoral y Almacen, en el Lugar de Cumbraos, Parroquia de San Pedro de Vilanova",Casa rectoral y almacén,True,Parroquia de San Pedro de Vilanova,False
Galicia,A Coruna,Vedra,Vedra,"Ermita de Santiago Apostol, en el Lugar de Outeiro, Parroquia de San Pedro de Vilanova",Ermita,True,Parroquia de San Pedro de Vilanova,False
Galicia,A Coruna,Vedra,Vedra,"Templo, Casa de Fabrica y Atrio-Cementerio Parroquial, en el Lugar de Pousada de Abaixo, Parroquia de Santa Baia de Vedra","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de Santa Baia de Vedra,False
Galicia,A Coruna,Vedra,Vedra,"Casa Rectoral, Oficina y Alpendre, en el Lugar de o Ameneiral, Parroquia de Santa Baia de Vedra","Casa rectoral, oficina y alpendre",True,Parroquia de Santa Baia de Vedra,False
Galicia,A Coruna,Vedra,Vedra,"Ermita de Nuestra Señora de los Dolores y Atrio, en el Lugar de Tomonde, Parroquia de Santa Cruz de Ribadulla",Ermita y Atrio,True,Parroquia de Santa Cruz de Ribadulla,False
Galicia,A Coruna,Vedra,Vedra,"Templo y Atrio-Cementerio Parroquial, en el Lugar de la Iglesia, Parroquia de San Cristobo de Merin",Templo y Atrio-cementerio,True,Parroquia de San Cristobo de Merín,False
Galicia,A Coruna,Vedra,Vedra,"Templo y Atrio Parroquial, en Ponte Ulla 5, Parroquia de Santa Magdalena de Ponte Ulla",Templo y atrio,True,Parroquia de Santa Magdalena de Ponte Ulla,False
Galicia,A Coruna,Vedra,Vedra,"Casa Rectoral, en Ponte Ulla 13, Parroquia de Santa Magdalena de Ponte Ulla",Casa rectoral,True,Parroquia de Santa Magdalena de Ponte Ulla,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Capilla de Nuestra Señora de Guadaluoe,Capilla,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Capilla de San Silvestre,Capilla,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Iglesia de San Fructuoso,Iglesia,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Capilla del Carmen de Abaixo,"Capilla, Sacristía y Casa del Capellán",True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Bustelo,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Fonte Fieteira,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Costa Vilar do Rey,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Iglesario,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Canles,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Bustelo,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Brañas,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Arriba da Braña,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Cima do Pandelo,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Cementerio parroquia de Lamascal,Cementerio parroquial,True,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Atrio cementerio parroquial,Atrio Cementerio,True,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Galla do medio,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Valiñas,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Canles,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Bustelo,Rústica,False,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Ermita de San Miguel,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo parroquial, casa rectoral, atrio-cementerio parroquial, casa da fábrica, en lugar Tras da  Igrexa, 40",Templo y Cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Devesiña,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Devesiña II,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Monte do Iglesario, O Cruceiro",Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Rego da Pereira,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo parroquial, casa rectoral locales en Rúa Nova",Templo,True,Parroquia de Santa Salomé de Santiago,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo parroquial Santa Marta de Arriba,Templo,True,Parroquia de Santa Marta de San Miguel Dos Agros,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo parroquial y casa del capellán en San Miguel dos Agros,Templo,True,Parroquia de Santa Marta de San Miguel Dos Agros,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo y atrio parroquialparroquia Divino Salvador de Santiago-Vidán,Templo,True,Parroquia Divino Salvados de Santiago-Vidan,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo de Nuestra Señora de la Fuente y Atrio, en Pelamios",Templo,True,Parroquia de San Juan Apóstol de Santiago,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Campanario en Campanas de San Xoan,Campanario,True,Parroquia de San Juan Apóstol de Santiago,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo de San Pelayo del Monte,Templo,True,Parroquia de San Fructuoso de Santiago,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Cementerio parroquial de A Peregrina,Cementerio parroquial,True,Parroquia de Santa María de la Peregrina,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Casa-Fábrica A Peregrina,Casa fábrica,False,Parroquia de Santa María de la Peregrina,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Casa Rectorral A Peregrina,Casa rectoral,True,Parroquia de Santa María de la Peregrina,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Cementerio Parroquial Nuevo La Peregrina,Cementerio parroquial,True,Parroquia de Santa María de la Peregrina,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo y atrio parroquial A Peregrina,Templo,True,Parroquia de Santa María de la Peregrina,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo, Atrio, Cementerio Parroquial y Devesa de Arriba, Grixoa",Templo y Cementerio,True,Parroquia de Santa María de Grixoa,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Casa Rectorral, alpendre y huerto en Lugar de la Iglesia, Grixoa","Casa rectoral, alpendre y huerto",True,Parroquia de Santa María de Grixoa,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Parcela Fonte do Corgo,Rústica,False,Parroquia de Santa María de Grixoa,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Parcela Fonte do Corgo,Rústica,False,Parroquia de Santa María de Grixoa,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Catedral-Cabildo-Museo Palacio de Xelmírez,Catedral,True,Diócesis de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"TEMPLO y ATRIO-CEMENTERIO PARROQUIAL, en Santa Mariña de Berdía",Templo y Cementerio,True,Parroquia de Santa Mariña de Berdia,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Templo y Atrio cementerio parroquial en Rúa Campo de Conxo,Templo y Cementerio,True,Parroquia de Nuestra Señora de la Merced de Santiago-Conxo,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Casa rectoral, local parroquial y huerta de la rectoral","Casa rectoral, local parroquial y huerta",True,Parroquia de Nuestra Señora de la Merced de Santiago-Conxo,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Seminario Mayor Diocesano en Plaza de la Inmaculada,Seminario mayor,True,Diócesis de Santiago de Compostela,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Ermita de San Pedro,Ermita,True,Parroquia de San Juan Bautista de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Casa de fábrica de la Ermita de Nuestra Señora de Belén,Casa fábrica,False,Parroquia de Santa Cristina de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,Ertmita de Nuestra Señora de Belén,Ermita,True,Parroquia de Santa Cristina de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo y cementerio en el Lugar de La Iglesia, San Pedro de Busto",Templo y Cementerio,True,Parroquia de San Pedro de Busto,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo y cementerio en el lugar de Gamil, Santa Cristina de Fecha",Templo y Cementerio,True,Parroquia de Santa Cristina de Fecha,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Templo, casa, fábrica y atrio en Nova Igrexa 19, San Martín de Laraño",Templo,True,Parroquia de San Martiño de Laraño,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"Cementerio en Rúa San Roque 1, San Martiño de Laraño",Cementerio parroquial,True,Parroquia de San Martiño de Laraño,False
Galicia,A Coruna,Santiago de Compostela Nº 2,Santiago,"San Silvestre, San Cayetano",Rústica,False,Parroquia de San Martiño de Laraño,False
Galicia,Lugo,Becerrea,Becerrea,en Vilacha,Rustica,False,Diócesis de Lugo,False
Galicia,Lugo,Becerrea,Becerrea,en Armesto,Rustica,False,Diócesis de Lugo,False
