comunidad_autonoma_codigo,codigo_ine,codigo_ine_completo,nombre_oficial,nombre_alternativo,nombre_cooficial,provincia_codigo,activo
07,24219,2421909,Villaobispo de Otero,Villaobispo de Otero,Villaobispo de Otero,24,True
07,24902,2490202,Villaornate y Castro,Villaornate y Castro,Villaornate y Castro,24,True
07,24221,2422100,Villaquejida,Villaquejida,Villaquejida,24,True
07,24222,2422205,Villaquilambre,Villaquilambre,Villaquilambre,24,True
07,24223,2422301,Villarejo de Órbigo,Villarejo de Órbigo,Villarejo de Órbigo,24,True
07,24224,2422406,Villares de Órbigo,Villares de Órbigo,Villares de Órbigo,24,True
07,24225,2422509,Villasabariego,Villasabariego,Villasabariego,24,True
07,24226,2422602,Villaselán,Villaselán,Villaselán,24,True
07,24227,2422708,Villaturiel,Villaturiel,Villaturiel,24,True
07,24228,2422804,Villazala,Villazala,Villazala,24,True
07,24229,2422907,Villazanzo de Valderaduey,Villazanzo de Valderaduey,Villazanzo de Valderaduey,24,True
07,24230,2423001,Zotes del Páramo,Zotes del Páramo,Zotes del Páramo,24,True
09,25001,2500109,Abella de la Conca,Abella de la Conca,Abella de la Conca,25,True
09,25002,2500204,Àger,Àger,Àger,25,True
09,25003,2500300,Agramunt,Agramunt,Agramunt,25,True
09,25038,2503807,Aitona,Aitona,Aitona,25,True
09,25004,2500405,"Alamús, Els","Alamús, Els","Alamús, Els",25,True
09,25005,2500508,Alàs i Cerc,Alàs i Cerc,Alàs i Cerc,25,True
09,25006,2500601,"Albagés, L'","Albagés, L'","Albagés, L'",25,True
09,25007,2500707,Albatàrrec,Albatàrrec,Albatàrrec,25,True
09,25008,2500803,Albesa,Albesa,Albesa,25,True
09,25009,2500906,"Albi, L'","Albi, L'","Albi, L'",25,True
09,25010,2501000,Alcanó,Alcanó,Alcanó,25,True
09,25011,2501107,Alcarràs,Alcarràs,Alcarràs,25,True
09,25012,2501202,Alcoletge,Alcoletge,Alcoletge,25,True
09,25013,2501308,Alfarràs,Alfarràs,Alfarràs,25,True
09,25014,2501403,Alfés,Alfés,Alfés,25,True
09,25015,2501506,Algerri,Algerri,Algerri,25,True
09,25016,2501609,Alguaire,Alguaire,Alguaire,25,True
09,25017,2501705,Alins,Alins,Alins,25,True
09,25019,2501904,Almacelles,Almacelles,Almacelles,25,True
09,25020,2502008,Almatret,Almatret,Almatret,25,True
09,25021,2502105,Almenar,Almenar,Almenar,25,True
09,25022,2502200,Alòs de Balaguer,Alòs de Balaguer,Alòs de Balaguer,25,True
09,25023,2502306,Alpicat,Alpicat,Alpicat,25,True
09,25024,2502401,Alt Àneu,Alt Àneu,Alt Àneu,25,True
09,25027,2502703,Anglesola,Anglesola,Anglesola,25,True
09,25029,2502902,Arbeca,Arbeca,Arbeca,25,True
09,25031,2503103,Arres,Arres,Arres,25,True
09,25032,2503208,Arsèguel,Arsèguel,Arsèguel,25,True
09,25033,2503304,Artesa de Lleida,Artesa de Lleida,Artesa de Lleida,25,True
09,25034,2503409,Artesa de Segre,Artesa de Segre,Artesa de Segre,25,True
09,25036,2503605,Aspa,Aspa,Aspa,25,True
09,25037,2503701,"Avellanes i Santa Linya, Les","Avellanes i Santa Linya, Les","Avellanes i Santa Linya, Les",25,True
09,25039,2503900,Baix Pallars,Baix Pallars,Baix Pallars,25,True
09,25040,2504004,Balaguer,Balaguer,Balaguer,25,True
09,25041,2504101,Barbens,Barbens,Barbens,25,True
09,25042,2504206,"Baronia de Rialb, La","Baronia de Rialb, La","Baronia de Rialb, La",25,True
09,25044,2504407,Bassella,Bassella,Bassella,25,True
09,25045,2504500,Bausen,Bausen,Bausen,25,True
09,25046,2504603,Belianes,Belianes,Belianes,25,True
09,25170,2517006,Bellaguarda,Bellaguarda,Bellaguarda,25,True
09,25047,2504709,Bellcaire d'Urgell,Bellcaire d'Urgell,Bellcaire d'Urgell,25,True
09,25048,2504805,Bell-lloc d'Urgell,Bell,lloc d'Urgell,25,True
09,25049,2504908,Bellmunt d'Urgell,Bellmunt d'Urgell,Bellmunt d'Urgell,25,True
09,25050,2505001,Bellpuig,Bellpuig,Bellpuig,25,True
09,25051,2505108,Bellver de Cerdanya,Bellver de Cerdanya,Bellver de Cerdanya,25,True
09,25052,2505203,Bellvís,Bellvís,Bellvís,25,True
09,25053,2505309,Benavent de Segrià,Benavent de Segrià,Benavent de Segrià,25,True
09,25055,2505507,Biosca,Biosca,Biosca,25,True
09,25057,2505706,"Bòrdes, Es","Bòrdes, Es","Bòrdes, Es",25,True
09,25058,2505802,"Borges Blanques, Les","Borges Blanques, Les","Borges Blanques, Les",25,True
09,25059,2505905,Bossòst,Bossòst,Bossòst,25,True
09,25056,2505600,Bovera,Bovera,Bovera,25,True
09,25060,2506009,Cabanabona,Cabanabona,Cabanabona,25,True
09,25061,2506106,Cabó,Cabó,Cabó,25,True
09,25062,2506201,Camarasa,Camarasa,Camarasa,25,True
09,25063,2506307,Canejan,Canejan,Canejan,25,True
09,25904,2590406,Castell de Mur,Castell de Mur,Castell de Mur,25,True
09,25064,2506402,Castellar de la Ribera,Castellar de la Ribera,Castellar de la Ribera,25,True
09,25067,2506704,Castelldans,Castelldans,Castelldans,25,True
09,25068,2506800,Castellnou de Seana,Castellnou de Seana,Castellnou de Seana,25,True
09,25069,2506903,Castelló de Farfanya,Castelló de Farfanya,Castelló de Farfanya,25,True
09,25070,2507007,Castellserà,Castellserà,Castellserà,25,True
09,25071,2507104,Cava,Cava,Cava,25,True
09,25072,2507209,Cervera,Cervera,Cervera,25,True
09,25073,2507305,Cervià de les Garrigues,Cervià de les Garrigues,Cervià de les Garrigues,25,True
09,25074,2507400,Ciutadilla,Ciutadilla,Ciutadilla,25,True
09,25075,2507503,Clariana de Cardener,Clariana de Cardener,Clariana de Cardener,25,True
09,25076,2507606,"Cogul, El","Cogul, El","Cogul, El",25,True
09,25077,2507702,Coll de Nargó,Coll de Nargó,Coll de Nargó,25,True
09,25163,2516306,"Coma i la Pedra, La","Coma i la Pedra, La","Coma i la Pedra, La",25,True
09,25161,2516105,Conca de Dalt,Conca de Dalt,Conca de Dalt,25,True
09,25078,2507808,Corbins,Corbins,Corbins,25,True
09,25079,2507901,Cubells,Cubells,Cubells,25,True
09,25081,2508102,"Espluga Calba, L'","Espluga Calba, L'","Espluga Calba, L'",25,True
09,25082,2508207,Espot,Espot,Espot,25,True
09,25088,2508806,Estamariu,Estamariu,Estamariu,25,True
09,25085,2508501,Estaràs,Estaràs,Estaràs,25,True
09,25086,2508604,Esterri d'Àneu,Esterri d'Àneu,Esterri d'Àneu,25,True
09,25087,2508700,Esterri de Cardós,Esterri de Cardós,Esterri de Cardós,25,True
09,25089,2508909,Farrera,Farrera,Farrera,25,True
09,25908,2590804,Fígols i Alinyà,Fígols i Alinyà,Fígols i Alinyà,25,True
09,25092,2509205,"Floresta, La","Floresta, La","Floresta, La",25,True
09,25093,2509301,Fondarella,Fondarella,Fondarella,25,True
09,25094,2509406,Foradada,Foradada,Foradada,25,True
09,25096,2509602,"Fuliola, La","Fuliola, La","Fuliola, La",25,True
09,25097,2509708,Fulleda,Fulleda,Fulleda,25,True
09,25098,2509804,Gavet de la Conca,Gavet de la Conca,Gavet de la Conca,25,True
09,25912,2591203,Gimenells i el Pla de la Font,Gimenells i el Pla de la Font,Gimenells i el Pla de la Font,25,True
09,25099,2509907,Golmés,Golmés,Golmés,25,True
09,25100,2510001,Gósol,Gósol,Gósol,25,True
09,25101,2510108,"Granadella, La","Granadella, La","Granadella, La",25,True
09,25102,2510203,"Granja d'Escarp, La","Granja d'Escarp, La","Granja d'Escarp, La",25,True
09,25103,2510309,Granyanella,Granyanella,Granyanella,25,True
09,25105,2510507,Granyena de les Garrigues,Granyena de les Garrigues,Granyena de les Garrigues,25,True
09,25104,2510404,Granyena de Segarra,Granyena de Segarra,Granyena de Segarra,25,True
09,25109,2510905,Guimerà,Guimerà,Guimerà,25,True
09,25903,2590301,"Guingueta d'Àneu, La","Guingueta d'Àneu, La","Guingueta d'Àneu, La",25,True
09,25110,2511009,Guissona,Guissona,Guissona,25,True
09,25111,2511106,Guixers,Guixers,Guixers,25,True
09,25115,2511505,Isona i Conca Dellà,Isona i Conca Dellà,Isona i Conca Dellà,25,True
09,25112,2511201,Ivars de Noguera,Ivars de Noguera,Ivars de Noguera,25,True
09,25113,2511307,Ivars d'Urgell,Ivars d'Urgell,Ivars d'Urgell,25,True
09,25114,2511402,Ivorra,Ivorra,Ivorra,25,True
09,25910,2591001,Josa i Tuixén,Josa i Tuixén,Josa i Tuixén,25,True
09,25118,2511800,Juncosa,Juncosa,Juncosa,25,True
09,25119,2511903,Juneda,Juneda,Juneda,25,True
09,25121,2512104,Les,Les,Les,25,True
09,25122,2512209,Linyola,Linyola,Linyola,25,True
09,25123,2512305,Lladorre,Lladorre,Lladorre,25,True
09,25124,2512400,Lladurs,Lladurs,Lladurs,25,True
09,25125,2512503,Llardecans,Llardecans,Llardecans,25,True
09,25126,2512606,Llavorsí,Llavorsí,Llavorsí,25,True
09,25120,2512007,Lleida,Lleida,Lleida,25,True
09,25127,2512702,Lles de Cerdanya,Lles de Cerdanya,Lles de Cerdanya,25,True
09,25128,2512808,Llimiana,Llimiana,Llimiana,25,True
09,25129,2512901,Llobera,Llobera,Llobera,25,True
09,25133,2513303,Maials,Maials,Maials,25,True
09,25130,2513005,Maldà,Maldà,Maldà,25,True
09,25131,2513102,Massalcoreig,Massalcoreig,Massalcoreig,25,True
09,25132,2513207,Massoteres,Massoteres,Massoteres,25,True
09,25134,2513408,Menàrguens,Menàrguens,Menàrguens,25,True
09,25135,2513501,Miralcamp,Miralcamp,Miralcamp,25,True
09,25137,2513700,Mollerussa,Mollerussa,Mollerussa,25,True
09,25136,2513604,"Molsosa, La","Molsosa, La","Molsosa, La",25,True
09,25139,2513909,Montellà i Martinet,Montellà i Martinet,Montellà i Martinet,25,True
09,25140,2514003,Montferrer i Castellbò,Montferrer i Castellbò,Montferrer i Castellbò,25,True
09,25138,2513806,Montgai,Montgai,Montgai,25,True
09,25142,2514205,Montoliu de Lleida,Montoliu de Lleida,Montoliu de Lleida,25,True
09,25141,2514100,Montoliu de Segarra,Montoliu de Segarra,Montoliu de Segarra,25,True
09,25143,2514301,Montornès de Segarra,Montornès de Segarra,Montornès de Segarra,25,True
09,25145,2514509,Nalec,Nalec,Nalec,25,True
09,25025,2502504,Naut Aran,Naut Aran,Naut Aran,25,True
09,25146,2514602,Navès,Navès,Navès,25,True
09,25148,2514804,Odèn,Odèn,Odèn,25,True
09,25149,2514907,Oliana,Oliana,Oliana,25,True
09,25150,2515000,Oliola,Oliola,Oliola,25,True
09,25151,2515107,Olius,Olius,Olius,25,True
09,25152,2515202,"Oluges, Les","Oluges, Les","Oluges, Les",25,True
09,25153,2515308,"Omellons, Els","Omellons, Els","Omellons, Els",25,True
09,25154,2515403,"Omells de na Gaia, Els","Omells de na Gaia, Els","Omells de na Gaia, Els",25,True
09,25155,2515506,Organyà,Organyà,Organyà,25,True
09,25156,2515609,Os de Balaguer,Os de Balaguer,Os de Balaguer,25,True
09,25157,2515705,Ossó de Sió,Ossó de Sió,Ossó de Sió,25,True
09,25158,2515801,"Palau d'Anglesola, El","Palau d'Anglesola, El","Palau d'Anglesola, El",25,True
09,25164,2516401,Penelles,Penelles,Penelles,25,True
09,25165,2516504,Peramola,Peramola,Peramola,25,True
09,25166,2516607,Pinell de Solsonès,Pinell de Solsonès,Pinell de Solsonès,25,True
09,25167,2516703,Pinós,Pinós,Pinós,25,True
09,25911,2591108,"Plans de Sió, Els","Plans de Sió, Els","Plans de Sió, Els",25,True
09,25168,2516809,"Poal, El","Poal, El","Poal, El",25,True
09,25169,2516902,"Pobla de Cérvoles, La","Pobla de Cérvoles, La","Pobla de Cérvoles, La",25,True
09,25171,2517103,"Pobla de Segur, La","Pobla de Segur, La","Pobla de Segur, La",25,True
09,25030,2503006,"Pont de Bar, El","Pont de Bar, El","Pont de Bar, El",25,True
09,25173,2517304,"Pont de Suert, El","Pont de Suert, El","Pont de Suert, El",25,True
09,25172,2517208,Ponts,Ponts,Ponts,25,True
09,25174,2517409,"Portella, La","Portella, La","Portella, La",25,True
09,25175,2517502,Prats i Sansor,Prats i Sansor,Prats i Sansor,25,True
09,25176,2517605,Preixana,Preixana,Preixana,25,True
09,25177,2517701,Preixens,Preixens,Preixens,25,True
09,25179,2517900,Prullans,Prullans,Prullans,25,True
09,25180,2518004,Puiggròs,Puiggròs,Puiggròs,25,True
09,25181,2518101,Puigverd d'Agramunt,Puigverd d'Agramunt,Puigverd d'Agramunt,25,True
09,25182,2518206,Puigverd de Lleida,Puigverd de Lleida,Puigverd de Lleida,25,True
09,25183,2518302,Rialp,Rialp,Rialp,25,True
09,25905,2590509,Ribera d'Ondara,Ribera d'Ondara,Ribera d'Ondara,25,True
09,25185,2518500,Ribera d'Urgellet,Ribera d'Urgellet,Ribera d'Urgellet,25,True
09,25186,2518603,Riner,Riner,Riner,25,True
09,25913,2591309,Riu de Cerdanya,Riu de Cerdanya,Riu de Cerdanya,25,True
09,25189,2518908,Rosselló,Rosselló,Rosselló,25,True
09,25190,2519002,Salàs de Pallars,Salàs de Pallars,Salàs de Pallars,25,True
09,25191,2519109,Sanaüja,Sanaüja,Sanaüja,25,True
09,25196,2519601,Sant Esteve de la Sarga,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,True
09,25192,2519204,Sant Guim de Freixenet,Sant Guim de Freixenet,Sant Guim de Freixenet,25,True
09,25197,2519707,Sant Guim de la Plana,Sant Guim de la Plana,Sant Guim de la Plana,25,True
09,25193,2519300,Sant Llorenç de Morunys,Sant Llorenç de Morunys,Sant Llorenç de Morunys,25,True
09,25902,2590205,Sant Martí de Riucorb,Sant Martí de Riucorb,Sant Martí de Riucorb,25,True
09,25194,2519405,Sant Ramon,Sant Ramon,Sant Ramon,25,True
09,25201,2520107,Sarroca de Bellera,Sarroca de Bellera,Sarroca de Bellera,25,True
09,25200,2520000,Sarroca de Lleida,Sarroca de Lleida,Sarroca de Lleida,25,True
09,25202,2520202,Senterada,Senterada,Senterada,25,True
09,25035,2503502,"Sentiu de Sió, La","Sentiu de Sió, La","Sentiu de Sió, La",25,True
09,25204,2520403,Seròs,Seròs,Seròs,25,True
09,25203,2520308,"Seu d'Urgell, La","Seu d'Urgell, La","Seu d'Urgell, La",25,True
09,25205,2520506,Sidamon,Sidamon,Sidamon,25,True
09,25206,2520609,"Soleràs, El","Soleràs, El","Soleràs, El",25,True
09,25207,2520705,Solsona,Solsona,Solsona,25,True
09,25208,2520801,Soriguera,Soriguera,Soriguera,25,True
09,25209,2520904,Sort,Sort,Sort,25,True
09,25210,2521008,Soses,Soses,Soses,25,True
09,25211,2521105,Sudanell,Sudanell,Sudanell,25,True
09,25212,2521200,Sunyer,Sunyer,Sunyer,25,True
09,25215,2521504,Talarn,Talarn,Talarn,25,True
09,25216,2521607,Talavera,Talavera,Talavera,25,True
09,25217,2521703,Tàrrega,Tàrrega,Tàrrega,25,True
09,25218,2521809,Tarrés,Tarrés,Tarrés,25,True
09,25219,2521902,Tarroja de Segarra,Tarroja de Segarra,Tarroja de Segarra,25,True
09,25220,2522006,Térmens,Térmens,Térmens,25,True
09,25221,2522103,Tírvia,Tírvia,Tírvia,25,True
09,25222,2522208,Tiurana,Tiurana,Tiurana,25,True
09,25223,2522304,Torà,Torà,Torà,25,True
09,25224,2522409,"Torms, Els","Torms, Els","Torms, Els",25,True
09,25225,2522502,Tornabous,Tornabous,Tornabous,25,True
09,25227,2522701,"Torre de Cabdella, La","Torre de Cabdella, La","Torre de Cabdella, La",25,True
09,25226,2522605,Torrebesses,Torrebesses,Torrebesses,25,True
09,25228,2522807,Torrefarrera,Torrefarrera,Torrefarrera,25,True
09,25907,2590708,Torrefeta i Florejacs,Torrefeta i Florejacs,Torrefeta i Florejacs,25,True
09,25230,2523004,Torregrossa,Torregrossa,Torregrossa,25,True
09,25231,2523101,Torrelameu,Torrelameu,Torrelameu,25,True
09,25232,2523206,Torres de Segre,Torres de Segre,Torres de Segre,25,True
09,25233,2523302,Torre-serona,Torre,serona,25,True
09,25234,2523407,Tremp,Tremp,Tremp,25,True
09,25043,2504302,"Vall de Boí, La","Vall de Boí, La","Vall de Boí, La",25,True
09,25901,2590100,Vall de Cardós,Vall de Cardós,Vall de Cardós,25,True
09,25238,2523805,Vallbona de les Monges,Vallbona de les Monges,Vallbona de les Monges,25,True
09,25240,2524002,Vallfogona de Balaguer,Vallfogona de Balaguer,Vallfogona de Balaguer,25,True
09,25906,2590602,"Valls d'Aguilar, Les","Valls d'Aguilar, Les","Valls d'Aguilar, Les",25,True
09,25239,2523908,"Valls de Valira, Les","Valls de Valira, Les","Valls de Valira, Les",25,True
09,25909,2590907,"Vansa i Fórnols, La","Vansa i Fórnols, La","Vansa i Fórnols, La",25,True
09,25242,2524204,Verdú,Verdú,Verdú,25,True
09,25243,2524300,Vielha e Mijaran,Vielha e Mijaran,Vielha e Mijaran,25,True
09,25244,2524405,Vilagrassa,Vilagrassa,Vilagrassa,25,True
09,25245,2524508,Vilaller,Vilaller,Vilaller,25,True
09,25247,2524707,Vilamòs,Vilamòs,Vilamòs,25,True
09,25248,2524803,Vilanova de Bellpuig,Vilanova de Bellpuig,Vilanova de Bellpuig,25,True
09,25254,2525402,Vilanova de la Barca,Vilanova de la Barca,Vilanova de la Barca,25,True
09,25249,2524906,Vilanova de l'Aguda,Vilanova de l'Aguda,Vilanova de l'Aguda,25,True
09,25250,2525009,Vilanova de Meià,Vilanova de Meià,Vilanova de Meià,25,True
09,25251,2525106,Vilanova de Segrià,Vilanova de Segrià,Vilanova de Segrià,25,True
09,25252,2525201,Vila-sana,Vila,sana,25,True
09,25253,2525307,"Vilosell, El","Vilosell, El","Vilosell, El",25,True
09,25255,2525505,Vinaixa,Vinaixa,Vinaixa,25,True
17,26001,2600102,Ábalos,Ábalos,Ábalos,26,True
17,26002,2600207,Agoncillo,Agoncillo,Agoncillo,26,True
17,26003,2600303,Aguilar del Río Alhama,Aguilar del Río Alhama,Aguilar del Río Alhama,26,True
17,26004,2600408,Ajamil de Cameros,Ajamil de Cameros,Ajamil de Cameros,26,True
17,26005,2600501,Albelda de Iregua,Albelda de Iregua,Albelda de Iregua,26,True
17,26006,2600604,Alberite,Alberite,Alberite,26,True
17,26007,2600700,Alcanadre,Alcanadre,Alcanadre,26,True
17,26008,2600806,Aldeanueva de Ebro,Aldeanueva de Ebro,Aldeanueva de Ebro,26,True
17,26009,2600909,Alesanco,Alesanco,Alesanco,26,True
17,26010,2601003,Alesón,Alesón,Alesón,26,True
17,26011,2601100,Alfaro,Alfaro,Alfaro,26,True
17,26012,2601205,Almarza de Cameros,Almarza de Cameros,Almarza de Cameros,26,True
17,26013,2601301,Anguciana,Anguciana,Anguciana,26,True
17,26014,2601406,Anguiano,Anguiano,Anguiano,26,True
17,26015,2601509,Arenzana de Abajo,Arenzana de Abajo,Arenzana de Abajo,26,True
17,26016,2601602,Arenzana de Arriba,Arenzana de Arriba,Arenzana de Arriba,26,True
17,26017,2601708,Arnedillo,Arnedillo,Arnedillo,26,True
17,26018,2601804,Arnedo,Arnedo,Arnedo,26,True
17,26019,2601907,Arrúbal,Arrúbal,Arrúbal,26,True
17,26020,2602001,Ausejo,Ausejo,Ausejo,26,True
17,26021,2602108,Autol,Autol,Autol,26,True
17,26022,2602203,Azofra,Azofra,Azofra,26,True
17,26023,2602309,Badarán,Badarán,Badarán,26,True
17,26024,2602404,Bañares,Bañares,Bañares,26,True
17,26026,2602600,Baños de Río Tobía,Baños de Río Tobía,Baños de Río Tobía,26,True
17,26025,2602507,Baños de Rioja,Baños de Rioja,Baños de Rioja,26,True
17,26027,2602706,Berceo,Berceo,Berceo,26,True
17,26028,2602802,Bergasa,Bergasa,Bergasa,26,True
17,26029,2602905,Bergasillas Bajera,Bergasillas Bajera,Bergasillas Bajera,26,True
17,26030,2603009,Bezares,Bezares,Bezares,26,True
17,26031,2603106,Bobadilla,Bobadilla,Bobadilla,26,True
17,26032,2603201,Brieva de Cameros,Brieva de Cameros,Brieva de Cameros,26,True
17,26033,2603307,Briñas,Briñas,Briñas,26,True
17,26034,2603402,Briones,Briones,Briones,26,True
17,26035,2603505,Cabezón de Cameros,Cabezón de Cameros,Cabezón de Cameros,26,True
17,26036,2603608,Calahorra,Calahorra,Calahorra,26,True
17,26037,2603704,Camprovín,Camprovín,Camprovín,26,True
17,26038,2603800,Canales de la Sierra,Canales de la Sierra,Canales de la Sierra,26,True
17,26039,2603903,Canillas de Río Tuerto,Canillas de Río Tuerto,Canillas de Río Tuerto,26,True
17,26040,2604007,Cañas,Cañas,Cañas,26,True
17,26041,2604104,Cárdenas,Cárdenas,Cárdenas,26,True
17,26042,2604209,Casalarreina,Casalarreina,Casalarreina,26,True
17,26043,2604305,Castañares de Rioja,Castañares de Rioja,Castañares de Rioja,26,True
17,26044,2604400,Castroviejo,Castroviejo,Castroviejo,26,True
17,26045,2604503,Cellorigo,Cellorigo,Cellorigo,26,True
17,26046,2604606,Cenicero,Cenicero,Cenicero,26,True
17,26047,2604702,Cervera del Río Alhama,Cervera del Río Alhama,Cervera del Río Alhama,26,True
17,26048,2604808,Cidamón,Cidamón,Cidamón,26,True
17,26049,2604901,Cihuri,Cihuri,Cihuri,26,True
17,26050,2605004,Cirueña,Cirueña,Cirueña,26,True
17,26051,2605101,Clavijo,Clavijo,Clavijo,26,True
17,26052,2605206,Cordovín,Cordovín,Cordovín,26,True
17,26053,2605302,Corera,Corera,Corera,26,True
17,26054,2605407,Cornago,Cornago,Cornago,26,True
17,26055,2605500,Corporales,Corporales,Corporales,26,True
17,26056,2605603,Cuzcurrita de Río Tirón,Cuzcurrita de Río Tirón,Cuzcurrita de Río Tirón,26,True
17,26057,2605709,Daroca de Rioja,Daroca de Rioja,Daroca de Rioja,26,True
17,26058,2605805,Enciso,Enciso,Enciso,26,True
17,26059,2605908,Entrena,Entrena,Entrena,26,True
17,26060,2606002,Estollo,Estollo,Estollo,26,True
17,26061,2606109,Ezcaray,Ezcaray,Ezcaray,26,True
17,26062,2606204,Foncea,Foncea,Foncea,26,True
17,26063,2606300,Fonzaleche,Fonzaleche,Fonzaleche,26,True
17,26064,2606405,Fuenmayor,Fuenmayor,Fuenmayor,26,True
